min_vv,max_vv,range_vv,mean_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh,rvi,ndvi,rvi_2,tndvi,gndvi,arvi,gci,npcri,evi,ndwi,ndre,ndii,ndmi,msavi,mcari,tvi,osavi,Rice Yield (kg/ha)
0.01660708151757717,0.5544877648353577,0.5378806833177805,0.1603055697466646,0.1623979094885297,0.33396271194589644,0.002514901105314493,0.0870252251625061,0.08451032405719161,0.02686315731677626,-0.07195956534225742,0.33396271194589644,1.8782667541188076,26.666332719813486,24.788065965694678,8.100244324096014,-0.03127707437323387,0.33396271194589644,0.5313019656435641,0.36459147347399495,2.14758130636786,0.9298341107283573,0.32598363191495344,0.20877932749486433,0.9672869899023617,0.04827388626271304,2.1426384542114567,-0.32598363191495344,0.22009160779442588,0.11674838342926175,0.2737538835607186,1.034322945754866,681.4477179557257,40822.85714285715,0.42291240016531545,5500
0.019575215876102448,0.425798624753952,0.4062234088778496,0.13157700560986996,0.2485867781387344,0.33396271194589644,0.0016419135499745607,0.05708707496523857,0.05544516141526401,0.0224880484498239,0.2334202288768002,0.33396271194589644,1.1614594914555172,50.24277687141102,49.0813173799555,9.718927295910573,0.3438493764802498,0.33396271194589644,0.5395672082584093,0.45734968531555514,2.6856147428257082,0.9784424793085975,0.41695489176442124,0.2884148032163885,1.430266323736829,0.033251231527093576,2.5249265251187962,-0.41695489176442124,0.3309403185133017,0.2652038700760193,0.41156061007637995,1.127617847948386,633.2893685575448,39274.28571428571,0.5305108541964552,6500
0.021452492102980614,0.40021494030952454,0.3787624482065439,0.11364417523145676,0.2785342800590193,0.38985429721536513,0.004241920541971922,0.0596245601773262,0.05538263963535428,0.020344676993166406,-0.16143398257651026,0.38985429721536513,1.4661904619738557,23.802235970790427,22.33604550881657,6.6514777951892405,0.3926666780861697,0.38985429721536513,0.559347086938096,0.3693451327433628,2.171306690615177,0.9323867935268939,0.34562404341171554,0.21227395322102838,1.0563470125451837,0.048987282147903974,2.1336550652325053,-0.34562404341171554,0.23709625839462745,0.17738008278548817,0.3165659831532375,1.0394125101693135,612.4439074172344,36567.272727272706,0.42842700829142305,5500
0.008962676860392094,0.5494375228881836,0.5404748460277915,0.0996702289622691,0.11283807146876793,0.37364606555766666,0.004090889822691679,0.031259141862392426,0.027168252039700747,0.014981242672850689,-0.05725178920149416,0.38985429721536513,0.9030496862562545,27.3711374577025,26.468087771446246,6.529458343598203,0.17751790484502183,0.38985429721536513,0.4873277114842015,0.4148649632379705,2.41801443145061,0.9564857360347673,0.37347183944597556,0.2461430246189918,1.192194901872321,0.059304164470216136,2.0160605631809827,-0.37347183944597556,0.2733228511530398,0.19056661562021435,0.3241586047145387,1.0864063421040555,720.0002388653897,43272.000000000015,0.48122934470860573,5500
0.013768387958407402,0.32318320870399475,0.30941482074558735,0.12592728197988537,0.4233899430324277,0.38985429721536513,0.00347801367752254,0.0719253271818161,0.06844731350429356,0.026732823203524783,0.4608502363654405,0.38985429721536513,1.5487212403479447,25.39286853406404,23.844147293716095,6.10973341250768,0.3408036015417741,0.38985429721536513,0.6361747040381253,0.39764500654164847,2.3203011873732984,0.9474412945094004,0.37718443820546604,0.22904030067353853,1.2112235510579574,0.07064234406490617,1.8230166346769034,-0.37718443820546604,0.2719142743749174,0.11486815556947054,0.2536706219846133,1.0689908586791717,624.7490073044372,37406.66666666666,0.4612553334752104,6500
0.007422846741974354,0.27658402919769287,0.2691611824557185,0.0934214669146708,0.4749250069169758,0.33396271194589644,0.0032618676777929068,0.06065279617905617,0.05739092850126326,0.029879052541218698,0.32194679822014716,0.33396271194589644,0.4576185213137497,20.28439866630581,19.826780144992057,4.621178430843441,0.12823193781104603,0.33396271194589644,0.8437286473895217,0.36049228339201683,2.127405577853247,0.9276272329939526,0.33200167531170466,0.2088099987786508,0.9940194849040225,0.03719912472647705,2.417255075022065,-0.33200167531170466,0.24133789707560205,0.13178209690665207,0.27376917863084604,1.0299077342983765,533.8602860965316,33503.33333333332,0.41815783897050207,6400
0.014497213065624237,0.4652099311351776,0.4507127180695534,0.12185700186010864,0.1026096890352533,0.37364606555766666,0.0025890646502375603,0.0692090168595314,0.06661995220929384,0.02622362443556388,0.031928526634353666,0.38985429721536513,0.9267957439009928,25.3446192139621,24.41782347006111,6.994430942195506,0.08345518442772924,0.38985429721536513,0.6425850070669442,0.48456693293433406,2.8802322314823483,0.9922534620419997,0.4327370970747158,0.31246277905647923,1.5257020857283625,0.03218635221341588,2.5427399133804403,-0.4327370970747158,0.33284222385925377,0.23367559762554144,0.39185917596216935,1.1527799823143141,838.9504956322824,48997.142857142855,0.562082449686424,5500
0.018534783273935318,0.515623927116394,0.4970891438424587,0.15144971054461268,0.4924411336320731,0.38985429721536513,0.0036016807425767183,0.03997167944908142,0.0363699987065047,0.02350046605958293,0.3677472472440111,0.38985429721536513,0.5256985687930354,32.63153715267617,32.105838583883134,9.196014079704542,0.25129068092821194,0.38985429721536513,0.49991838949866585,0.4392314010503522,2.56653351087439,0.9691395157820943,0.3979305676433614,0.272451319146188,1.3218760038548028,0.03552879533023852,2.475868455019924,-0.3979305676433614,0.30078959800238453,0.17818211455001126,0.3399763631728965,1.1103406064148658,720.9699600532628,43434.28571428573,0.5094942222284168,5500
0.026022547855973244,0.3732006251811981,0.3471780773252249,0.158896936768932,0.021267528359378892,0.33396271194589644,0.005914245266467333,0.08081293106079102,0.07489868579432368,0.036958263821101615,0.021807740199371047,0.33396271194589644,0.590558993934181,18.916553964962876,18.325994971028695,6.760207608629292,0.2888375352036437,0.33396271194589644,0.6798712136168291,0.3972945738801184,2.3183706555882053,0.9472563401108056,0.372649008609053,0.2382238860693541,1.188008032896624,0.03492030201342281,2.4870971441679086,-0.372649008609053,0.2586989409984871,0.16949499079942745,0.2902498167258783,1.0686250648118403,585.6338028169014,34268.57142857143,0.4608459449919572,5500
0.02168378420174122,0.37158912420272827,0.34990534000098705,0.13822496376399482,0.08700962555281931,0.33396271194589644,0.002965804422274232,0.044985052198171616,0.042019247775897384,0.020535813860728273,-0.022435892398438424,0.33396271194589644,0.7495947907592976,36.67307566246688,35.92348087170758,10.516351266977365,0.17713615422339185,0.33396271194589644,0.4827811742417269,0.4271421816281327,2.491267703536363,0.9628822262499878,0.38151681603546306,0.272744506405902,1.2337176690557805,-0.004411764705882353,4.028305872412337,-0.38151681603546306,0.2996101894660502,0.22102035601737502,0.3407528641571195,1.0985644133570531,573.9285515683379,36207.5,0.4954691470966804,5500
0.03437265753746033,0.2730349898338318,0.23866233229637146,0.15079681389033794,0.5271748601152412,0.33396271194589644,0.016782883554697037,0.13385330140590668,0.11707041785120964,0.038131123674767356,-0.09395267342999791,0.33396271194589644,1.64100420105529,12.32330975828585,10.68230555723056,5.113499426783984,0.20889607172607128,0.33396271194589644,0.7212592605452129,0.3020622305334788,1.8655849955343853,0.8955792709377985,0.3109832635983263,0.15347782258064516,0.9026871109761652,0.07548227007123987,1.5251258917331099,-0.3109832635983263,0.1799096215401996,0.11550699806412851,0.2580807066854045,0.9639403794399186,580.9803172712967,32668.571428571424,0.35038199501754663,6600
0.03738616406917572,0.43881428241729736,0.40142811834812164,0.1796932773043712,0.18495478245681898,0.38985429721536513,0.0048621599562466145,0.07023799419403076,0.06537583423778415,0.02364874085307949,-0.15676142635935958,0.37364606555766666,1.912938517300562,61.89857066175064,59.98563214445008,12.261445235396762,0.1181537248788404,0.38985429721536513,0.4373138520373897,0.41464361070016736,2.416721909181306,0.9563700176710724,0.370696745388321,0.25907507175638134,1.1781179985063481,0.009114474454385818,3.3639619077601135,-0.370696745388321,0.29286078418334555,0.21207713407031833,0.3455594002306805,1.0861830862368151,557.0906861120318,35740.0,0.48097165756259114,5500
0.03512270376086235,0.38113123178482056,0.3460085280239582,0.1258522721805743,0.0997086165246729,0.33396271194589644,0.008146687410771847,0.06325221806764603,0.05510553065687418,0.027983695002538816,0.10943728075240201,0.33396271194589644,1.142486978979693,35.16666401708542,34.02417703810573,6.485904035959373,0.21751928258318892,0.33396271194589644,0.6581255492804876,0.43122319356880023,2.5163177847371023,0.9649990640248312,0.3946785428799817,0.264839975159419,1.3040295804406883,0.03913676457994348,2.3963271685334724,-0.3946785428799817,0.2991107518189167,0.19470203858042806,0.3447106491676209,1.1025625413913076,627.0030534036592,38132.5,0.5002038985400865,5500
0.02077428810298443,0.5614957809448242,0.5407214928418398,0.2174042263733489,0.2616788604141466,0.33396271194589644,0.01483762264251709,0.06931916624307632,0.054481543600559235,0.03895185901118176,-0.05509875448140451,0.33396271194589644,0.7977225829847102,17.7207271806985,16.92300459771379,6.7684840161948,0.6149259836435483,0.33396271194589644,0.5597018281261916,0.4080873941889728,2.3788771862015654,0.952936196284396,0.3737514647620111,0.24834310823815664,1.1936202441414951,0.029495150460084503,2.632841328413286,-0.3737514647620111,0.27814552345352134,0.18918005071851227,0.3346524991868156,1.0795989754251423,579.3989094874592,35465.71428571429,0.4733662156782899,6500
0.05157049372792244,0.5984557271003723,0.5468852333724499,0.1574159629110779,0.17637228160899285,0.33396271194589644,0.006214098073542118,0.06679163128137589,0.06057753320783377,0.026102108348693167,-0.16126033407329302,0.33396271194589644,1.125785989111794,22.822383461055814,21.69659747194402,7.417684168837957,0.07034696701577996,0.31055082177366533,0.5269163930005754,0.3519087789533886,2.08598532899454,0.9229890459552532,0.3083229555832296,0.20755253007572197,0.89152288072018,0.01954058537408274,3.106070166582532,-0.3083229555832296,0.2186759896244502,0.12243474647950028,0.26559362869763087,1.0205739490779706,640.2879407945209,40143.636363636375,0.4082013433949747,6000
0.012766973115503788,0.32514524459838867,0.3123782714828849,0.11586175266919392,0.2514697365580691,0.33396271194589644,0.002907471265643835,0.04922211170196533,0.0463146404363215,0.025212688404800638,0.056441455532444035,0.33396271194589644,0.4207013795546191,43.241051923617604,42.82035054406298,10.447148628004232,0.2331251534737772,0.33396271194589644,0.6478533180094516,0.404797506476002,2.3602009765763214,0.9512084453346711,0.36943891272660084,0.2395021863437605,1.1717783421241128,0.05290216824379705,2.1062263034473703,-0.36943891272660084,0.2630462773612058,0.11921340962096677,0.26438698915763137,1.0762743217792377,689.8423796381478,40975.555555555555,0.4695508676105268,5500
0.016865599900484085,0.3991104066371918,0.3822448067367077,0.13079510153167778,0.17736046794437893,0.38985429721536513,0.0036323387175798416,0.0792597159743309,0.07562737725675106,0.030001500931878883,0.06548277997598734,0.38985429721536513,1.1385398389120223,39.85107227104752,38.7125324321355,5.945257905195508,0.018253059199058116,0.38985429721536513,0.6731059215171057,0.3893587994542974,2.2752457551385166,0.9430582163654041,0.3519671735457398,0.23369286081150487,1.0862634088200238,0.02849264705882353,2.675837850738127,-0.3519671735457398,0.2587532023911187,0.1932934233792795,0.32453651153991675,1.0604518538066259,597.799829393127,36947.5,0.4516418677516874,6400
0.026100393384695053,0.5304785966873169,0.5043782033026218,0.1819473420166307,0.3652715920178922,0.38985429721536513,0.005279826000332832,0.0652172863483429,0.05993746034801006,0.029873556405719783,0.1559080503636163,0.38985429721536513,0.5435616428185726,56.793542906234684,56.24998126341611,13.359211733609207,0.6385045540085276,0.38985429721536513,0.5228373061600202,0.26726843063572614,1.7295125304007612,0.8759385998092138,0.27522220489630433,0.12201462225832652,0.7594664371772804,0.09506716072255676,1.1902625858320957,-0.27522220489630433,0.14537815126050413,0.05078539076804468,0.18226173696194298,0.9217651199401189,558.8779020831131,31676.000000000004,0.31002177130062203,6600
0.016395417973399162,0.41515541076660156,0.3987599927932024,0.1357691886110438,0.06714693545909238,0.38985429721536513,0.0027021353598684072,0.10464809089899063,0.10194595553912222,0.02375750969319294,0.11195339277912267,0.37364606555766666,1.7448136236001348,61.22129507613429,59.47648145253415,12.137028905527204,0.3202577983216723,0.38985429721536513,0.5495553657418617,0.38751382479691854,2.2653798256537985,0.942079521482618,0.35791732761033873,0.23083370251080595,1.1148636865662964,0.033561798114361045,2.5246602231222233,-0.35791732761033873,0.26208068824366043,0.16314460180952076,0.30605065245095403,1.0585424226946998,647.2845606752459,39826.66666666668,0.44950369388430655,6000
0.008397454395890236,0.2996910512447357,0.2912935968488455,0.12385977732224597,0.4862098029124652,0.38985429721536513,0.0023126027081161737,0.12455952912569046,0.12224692641757429,0.031846149320093296,0.49143439073183254,0.38985429721536513,1.1140548519998679,27.427016189768814,26.312961337768947,6.529559153682702,0.4564373741019986,0.38985429721536513,0.729666404288188,0.4003305785123967,2.3351708930540243,0.9488575122284677,0.36205787781350485,0.2403807437710384,1.1350806451612905,0.03593393076787905,2.4614590825229072,-0.36205787781350485,0.26126291198094415,0.14213419060458363,0.29803884593626245,1.0717346920364434,720.954294437646,43480.0,0.4643702455263829,6500
0.01970444992184639,0.5351873636245728,0.5154829137027264,0.21701723895967007,0.14061134146883786,0.38985429721536513,0.009575312957167625,0.12959717214107513,0.12002185918390751,0.051629897103541426,0.2502219041423073,0.38985429721536513,1.9468382074929582,14.25868605327178,12.311847845778823,4.7555778120578545,0.12680397255316145,0.38985429721536513,0.6909315830544983,0.21100325711890092,1.5348647102100874,0.8432100907359333,0.19828961644010462,0.10249449743213496,0.494666454386244,0.040619284590191866,2.1534360189573425,-0.19828961644010462,0.10149008565059252,0.0184421783467129,0.15747618900841479,0.8484344590110595,452.91045532575805,28305.71428571428,0.2447549380653799,6000
0.028753943741321564,0.517229437828064,0.4884754940867424,0.18631106966899502,0.6526048772026806,0.37364606555766666,0.004888848401606083,0.2106577605009079,0.20576891209930182,0.03759320445048312,0.21575263079419116,0.38985429721536513,0.9494545565700859,29.661481845614237,28.71202728904415,10.678002495900591,0.49072771021260886,0.38985429721536513,0.6126255306310164,0.33693828081297783,2.016310461192351,0.9148433094322643,0.3015952256688375,0.19863660051550022,0.8636688543765028,0.012564513258586938,3.614180709035452,-0.3015952256688375,0.23262060814440744,0.1933591311946074,0.3224207492795389,1.0040097651435644,492.34936550899886,33057.5,0.39083674550078684,6400
0.025654515251517296,0.4881468415260315,0.4624923262745142,0.20315747832258543,0.36709275038762584,0.38985429721536513,0.009384466335177422,0.11885351687669754,0.10946905054152012,0.03199131072809299,0.17278931525797772,0.38985429721536513,1.2659025148245262,52.016473189980566,50.75057067515604,9.590871912585424,0.2530617748276182,0.38985429721536513,0.5058180375558411,0.36231321560256163,2.136335970785149,0.9286082142661466,0.35137364903885815,0.20426201719336481,1.0834393284151616,0.05795235028976175,1.947631963279783,-0.35137364903885815,0.23921924648206994,0.16986073086537315,0.3015149909948087,1.0318733640897335,547.9981020283949,32379.999999999993,0.4202702807597668,6000
0.024034440517425537,0.4183723032474518,0.39433786273002625,0.18705864105787542,0.10935727097926827,0.38985429721536513,0.0056433598510921,0.06866341829299927,0.06302005844190717,0.02988145058043301,0.28193298619006435,0.38985429721536513,1.883903901192815,21.418593552184475,19.53468965099166,7.559682730277162,0.023991049686622752,0.37364606555766666,0.5116121222164863,0.15755128675720867,1.3740317583268784,0.8108953611639473,0.148789767667773,0.06973811614762775,0.3495958155016643,0.03851181498240317,2.170224719101125,-0.148789767667773,0.07519793915975298,0.0813426296338629,0.159632277834525,0.7721729064587635,303.2984572682675,20026.66666666667,0.18275233727950616,6500
0.010706780478358269,0.2630290687084198,0.25232228823006153,0.10262967925518751,-0.13974222133907319,0.38985429721536513,0.00906441081315279,0.04341478645801544,0.03435037564486265,0.0208899042983022,0.318870329680487,0.38985429721536513,0.7285342152561339,19.99205542030473,19.263521205048598,6.391365571672561,0.24609087786250924,0.38985429721536513,0.6166364594127891,0.4459393868794533,2.609713364636625,0.9725941532208865,0.39588409491322113,0.279507182711,1.3106229833705636,0.029843744361444914,2.6047856656838286,-0.39588409491322113,0.30289353066722646,0.18946544647277722,0.33483887156325054,1.116790766430313,854.0901745041698,51647.5,0.5172768339381552,5500
0.012874980457127094,0.49876609444618225,0.48589111398905516,0.19481107101051343,0.39134765967109,0.38985429721536513,0.0029001859948039055,0.11120996624231339,0.10830978024750948,0.03703434767925905,0.5266958188894517,0.38985429721536513,0.7966945381040672,32.538415299779906,31.74172076167584,8.204599799690255,0.5376914422966654,0.38985429721536513,0.5856979849473334,0.3086778675501166,1.8930073349633252,0.8992651819958986,0.30032582042927686,0.16050903119868634,0.858473355736918,0.06849887663932284,1.64736234394169,-0.30032582042927686,0.1871933267909716,0.08986486486486486,0.23818966895889976,0.9717014053744606,531.2896365118171,31536.66666666665,0.3580547063142536,6400
0.020601410418748856,0.4388887882232666,0.41828737780451775,0.14639274455193016,0.14121980226943479,0.38985429721536513,0.005049238447099924,0.07000115513801575,0.06495191669091582,0.028560334040472906,-0.06473960284676211,0.38985429721536513,1.0090522016418806,18.93550785264664,17.92645565100476,5.815982842389484,0.47975385171384227,0.38985429721536513,0.5973112120299741,0.295499428333853,1.838890528179404,0.891907746537641,0.2935834565787084,0.14882662271407265,0.8311907735253068,0.0749772015384006,1.5135624351159251,-0.2935834565787084,0.17632069461812522,0.09283005633370596,0.2248728594943862,0.9561590070247803,575.8612211777596,33745.71428571427,0.34276936124923085,6400
0.018186502158641815,0.6897258162498474,0.6715393140912056,0.1714650099683139,0.34618608940446194,0.38985429721536513,0.002216220833361149,0.06613043695688248,0.06391421612352133,0.029252950567752123,0.1144015849881979,0.37364606555766666,0.7993490353830499,43.11246886576194,42.31311983037889,8.672420062893915,0.5436440365095737,0.38985429721536513,0.5388130054473996,0.34445877897540467,2.0509141696292534,0.9189443829609084,0.29503728052593603,0.20226881393699989,0.8370294552484931,0.018689775593351856,3.17783920755586,-0.29503728052593603,0.22701203995594207,0.15144170795166978,0.27354436866795445,1.0123738861379934,522.8572473336718,34935.99999999999,0.39955888105602205,6500
0.0443054735660553,0.5515598654747009,0.5072543919086456,0.24143551869524849,-0.2275230845340572,0.38985429721536513,0.011619620956480503,0.10153607279062271,0.08991645183414221,0.052349341878046594,0.20747063025137766,0.37364606555766666,2.273201900323423,12.37788160066804,10.104679700344617,5.197095234512975,-0.2858530041093276,0.38985429721536513,0.6461415670116842,0.40247591826128915,2.3471454308256194,0.9499873253161272,0.3721445433085165,0.2421820749720473,1.1854465525219804,0.035643054751335064,2.469199061738515,-0.3721445433085165,0.2602611784719558,0.14776110334771247,0.2901925966398033,1.0739214332143092,781.0391819041506,45826.66666666667,0.4668595876351418,5500
0.019984198734164238,0.26161715388298035,0.2416329551488161,0.11745438600579898,0.12414333048527948,0.38985429721536513,0.005346345715224743,0.05586734786629677,0.050521002151072025,0.02456696259064807,0.06776111649972932,0.38985429721536513,0.8100786589011759,24.29103742730501,23.480958768403834,7.22393985762216,0.5389113162708985,0.3574378338999682,0.6292389923133088,0.3669910322457546,2.1595129008922114,0.9311235322156532,0.33669166759953734,0.21375502127004067,1.0151890189018902,0.03736593602451456,2.414814814814815,-0.33669166759953734,0.23551830582716812,0.1473871334539805,0.2854400287072755,1.0368979065178792,627.9103448275863,38214.0,0.425696601515695,6600
0.03293192386627197,0.5770672559738159,0.544135332107544,0.12632854531208673,0.3008213574123722,0.38985429721536513,0.0020812456496059895,0.17357701063156128,0.1714957649819553,0.031712790175030627,0.24613364208221675,0.38985429721536513,0.5453334730931456,58.99345048533207,58.448117012238924,9.882384245670519,0.25948107317801195,0.38985429721536513,0.7176111146966729,0.4107267645003494,2.394011265935369,0.9543200534937686,0.36992111290185764,0.24889006416055448,1.1742057081313946,0.03549637361372271,2.4737603577535183,-0.36992111290185764,0.27708366281828245,0.17143582490117143,0.32287592406774107,1.0822608999201293,695.6105247554106,42760.0,0.4764297294275492,5500
0.015481092967092991,0.9605581760406494,0.9450770830735564,0.16451889266156489,-0.09397100192724023,0.38985429721536513,0.0032383683137595654,0.06957287341356277,0.06633450509980321,0.024817873672064807,0.4667937237367433,0.38985429721536513,0.43773484271700014,47.579302860123725,47.141568017406726,8.664416876018631,-0.052679434849581555,0.38985429721536513,0.4887423992038329,0.44902221378393775,2.6299104066161267,0.9741777116029383,0.3957004104523103,0.2926168679919831,1.3096166778749159,-0.012215876857910065,4.311846689895471,-0.3957004104523103,0.32395289219560147,0.19627991222264796,0.349681678849328,1.1197314623368584,662.1530189907344,42640.0,0.5208517036858276,6000
0.029882369562983513,0.5090571641921997,0.4791747946292162,0.12660960180477965,-0.0646243626703045,0.38985429721536513,0.003590862499549985,0.05501030385494232,0.05141944135539234,0.022897087645510003,0.3602456647114668,0.38985429721536513,0.7458377049418112,47.845306869376486,47.09946916443467,9.343196028008286,0.024631526090748885,0.38985429721536513,0.5637448946848989,0.3376708583925642,2.0196466897804193,0.9152436060375206,0.3100586329683275,0.19057880230518667,0.8987970508343035,0.04049817479063775,2.30869874023401,-0.3100586329683275,0.21304972978333087,0.16054360458221664,0.2920704496844551,1.0048230235038318,517.6350008254911,32040.0,0.3916844899905088,5500
